x y z nx ny nz
-0.0075794958 -0.0204636861 -0.0042376861 -0.9416000000 -0.3367190000 0.0031320000
-0.0060244958 -0.0236766861 -0.0052696861 -0.9436140000 -0.3277720000 -0.0464560000
0.0240515042 -0.0206266861 -0.0049856861 0.9011350000 0.4327530000 0.0261000000
0.0260815042 -0.0241686861 -0.0040106861 0.8937430000 0.4279650000 0.1344220000
-0.0100084958 -0.0134216861 -0.0043436861 -0.9429960000 -0.3328010000 0.0012050000
0.0208455042 -0.0137476861 -0.0048696861 0.9052470000 0.4221560000 0.0480850000
-0.0127424958 -0.0056596861 -0.0045836861 -0.9392920000 -0.3426190000 -0.0185230000
0.0162145042 -0.0040626861 -0.0051816861 0.9068450000 0.4200800000 0.0341370000
0.0182545042 -0.0077496861 -0.0040526861 0.9028360000 0.4193730000 0.0949410000
-0.0160054958 0.0029463139 -0.0041706861 -0.9391480000 -0.3433750000 0.0097200000
-0.0142334958 -0.0006806861 -0.0055376861 -0.9369610000 -0.3424410000 -0.0695630000
0.0133795042 0.0024313139 -0.0051066861 0.9085740000 0.4143870000 0.0527010000
-0.0187414958 0.0106153139 -0.0043426861 -0.9383150000 -0.3457650000 -0.0033990000
0.0086775042 0.0124863139 -0.0052256861 0.9139790000 0.4050470000 0.0240590000
0.0106135042 0.0089283139 -0.0043906861 0.9074230000 0.4051000000 0.1117020000
-0.0231344958 0.0215283139 -0.0036046861 -0.9306460000 -0.3657220000 0.0120140000
-0.0214734958 0.0177353139 -0.0042586861 -0.9336990000 -0.3579710000 0.0079730000
0.0063255042 0.0183673139 -0.0045366861 0.9104610000 0.4028940000 0.0934680000
-0.0248994958 0.0265093139 -0.0041496861 -0.9296530000 -0.3684300000 0.0022210000
-0.0219314958 0.0231783139 -0.0080146861 -0.9278520000 -0.3658700000 -0.0723180000
0.0011805042 0.0294483139 -0.0061236861 0.9240110000 0.3806080000 0.0366320000
0.0030055042 0.0262073139 -0.0041556861 0.9131730000 0.3855580000 0.1321350000
-0.0282794958 0.0346543139 -0.0042796861 -0.9133230000 -0.4069720000 -0.0146340000
-0.0004954958 0.0343643139 -0.0043246861 0.9260940000 0.3679970000 0.0832340000
0.0021325042 0.0310653139 -0.0049566861 0.7887740000 0.3155960000 0.5274790000
-0.0321754958 0.0427513139 -0.0039856861 -0.9023570000 -0.4307220000 0.0151980000
-0.0302184958 0.0396513139 -0.0055076861 -0.9015610000 -0.4277350000 -0.0650390000
-0.0037024958 0.0426083139 -0.0046636861 0.9372860000 0.3414880000 0.0698550000
-0.0949694958 0.0518393139 -0.0078396861 0.0839130000 -0.6487130000 0.7563930000
-0.0935044958 0.0524103139 -0.0078966861 0.6110120000 -0.4989500000 0.6145840000
-0.0357564958 0.0504263139 -0.0042226861 -0.8969750000 -0.4419080000 -0.0123760000
-0.0072684958 0.0523213139 -0.0050836861 0.9467420000 0.3217630000 0.0121710000
-0.0057104958 0.0488723139 -0.0039436861 0.9381570000 0.3230070000 0.1246130000
-0.0952034958 0.0544863139 -0.0063596861 0.8076640000 -0.3016140000 0.5066630000
