x y z nx ny nz
0.0212279221 -0.1009004652 -0.0231516501 0.0213830000 -0.9961360000 0.0851820000
0.0291419221 -0.1007274652 -0.0232536501 0.0241240000 -0.9969230000 0.0745830000
0.0370989221 -0.1006234652 -0.0231826501 0.0268100000 -0.9991610000 0.0309580000
0.0444179221 -0.0996904652 -0.0229336501 0.3569260000 -0.9313750000 -0.0717230000
-0.0469890779 -0.0966934652 -0.0200476501 -0.9279260000 -0.1749420000 -0.3291630000
-0.0455320779 -0.0934024652 -0.0212946501 -0.9308030000 0.2122610000 -0.2975750000
0.0483659221 -0.0972204652 -0.0230416501 0.6441340000 -0.7493750000 -0.1533900000
0.0508849221 -0.0935524652 -0.0228456501 0.8438100000 -0.4818560000 -0.2362220000
-0.0433270779 -0.0864344652 -0.0213076501 -0.8881730000 0.3082460000 -0.3407820000
0.0478669221 -0.0875344652 -0.0267406501 0.8308550000 0.2227370000 -0.5099700000
0.0528799221 -0.0869644652 -0.0234196501 0.9634110000 -0.0536820000 -0.2625980000
-0.0404810779 -0.0796434652 -0.0209446501 -0.7497830000 0.4482000000 -0.4867670000
-0.0342660779 -0.0754094652 -0.0202666501 -0.2254940000 0.7653650000 -0.6028000000
-0.0269530779 -0.0750364652 -0.0208316501 -0.1080200000 0.8439170000 -0.5254870000
-0.0189220779 -0.0784244652 -0.0239026501 -0.2092060000 0.6145430000 -0.7606380000
-0.0136280779 -0.0791144652 -0.0251336501 -0.1101310000 0.5491100000 -0.8284620000
0.0455239221 -0.0760314652 -0.0233306501 0.5606650000 0.6195460000 -0.5493790000
0.0507659221 -0.0790464652 -0.0208476501 0.8109460000 0.4400230000 -0.3856770000
-0.0260100779 -0.0736734652 -0.0195466501 -0.0925510000 0.8463090000 -0.5245910000
-0.0171670779 -0.0721384652 -0.0206166501 -0.2921840000 0.7874700000 -0.5426970000
-0.0095850779 -0.0725674652 -0.0219886501 -0.2628980000 0.9042380000 -0.3365100000
-0.0034630779 -0.0702164652 -0.0213736501 -0.2891230000 0.8977200000 -0.3324250000
0.0054439221 -0.0691224652 -0.0212066501 -0.0814390000 0.9601900000 -0.2672120000
