x y z nx ny nz
-0.0440770501 -0.0220726812 -0.0765185957 -0.7726820000 -0.6331000000 0.0463350000
0.0386269499 -0.0220696812 -0.0765105957 0.8060870000 -0.5917530000 -0.0072440000
0.0414149499 -0.0183586812 -0.0760885957 0.9271730000 -0.3736750000 -0.0267740000
-0.0481640501 -0.0136266812 -0.0765205957 -0.9554110000 -0.2932720000 0.0343660000
-0.0465200501 -0.0169766812 -0.0760055957 -0.9208060000 -0.3883590000 0.0359580000
0.0410669499 -0.0170906812 -0.0781445957 0.9019420000 -0.4315570000 -0.0160820000
0.0424499499 -0.0135976812 -0.0764165957 0.9665530000 -0.2534620000 -0.0391580000
-0.0497200501 -0.0057876812 -0.0765645957 -0.9920220000 -0.1225440000 0.0295680000
0.0438359499 -0.0056676812 -0.0763565957 0.9941790000 -0.0958280000 -0.0492410000
-0.0499090501 0.0024093188 -0.0764545957 -0.9984320000 0.0474370000 0.0297190000
0.0440889499 0.0022213188 -0.0763725957 0.9981640000 0.0339270000 -0.0501810000
-0.0489440501 0.0104983188 -0.0765415957 -0.9820530000 0.1855820000 0.0336340000
0.0432509499 0.0103853188 -0.0764795957 0.9805100000 0.1921000000 -0.0411970000
-0.0475170501 0.0163133188 -0.0766605957 -0.9451150000 0.3244660000 0.0384650000
-0.0456800501 0.0202923188 -0.0763625957 -0.8853360000 0.4630090000 0.0424530000
0.0398279499 0.0201553188 -0.0765365957 0.8524190000 0.5227270000 -0.0117280000
0.0418009499 0.0162403188 -0.0763935957 0.9236910000 0.3823050000 -0.0252540000
-0.0419450501 0.0253133188 -0.0765585957 -0.6859550000 0.7260320000 0.0484010000
-0.0348670501 0.0284323188 -0.0766065957 -0.2675130000 0.9622010000 0.0510550000
-0.0278340501 0.0296573188 -0.0762895957 -0.1769920000 0.9828070000 0.0525850000
-0.0200510501 0.0301803188 -0.0756345957 -0.1141990000 0.9919860000 0.0540570000
-0.0147100501 0.0304383188 -0.0751515957 -0.0757860000 0.9955460000 0.0560710000
0.0077239499 0.0302943188 -0.0753625957 0.0944970000 0.9936780000 0.0606200000
0.0133799499 0.0298753188 -0.0762075957 0.1332660000 0.9893050000 0.0592910000
0.0212049499 0.0289793188 -0.0763025957 0.1761630000 0.9827370000 0.0565170000
0.0293799499 0.0272673188 -0.0765425957 0.2559480000 0.9653150000 0.0515540000
0.0359509499 0.0246043188 -0.0764305957 0.5621040000 0.8267860000 0.0215350000
-0.0251520501 0.0307963188 -0.0766515957 -0.1576150000 0.9860310000 0.0538640000
-0.0185440501 0.0313373188 -0.0767805957 -0.1046110000 0.9930080000 0.0546910000
-0.0108800501 0.0316613188 -0.0766335957 -0.0437850000 0.9975040000 0.0553920000
-0.0029500501 0.0316803188 -0.0764775957 0.0196760000 0.9982100000 0.0564710000
0.0047849499 0.0312883188 -0.0765755957 0.0762560000 0.9953280000 0.0592230000
0.0124669499 0.0310603188 -0.0769305957 0.1240030000 0.9905150000 0.0591840000
0.0174799499 0.0305173188 -0.0771035957 0.1536960000 0.9864530000 0.0573360000
-0.0396130501 -0.0260956812 -0.0687145957 -0.3997130000 -0.9149180000 0.0561690000
-0.0348320501 -0.0273526812 -0.0683755957 -0.2495280000 -0.9668680000 0.0538700000
-0.0267960501 -0.0289726812 -0.0684775957 -0.1625120000 -0.9847300000 0.0624280000
-0.0188320501 -0.0301176812 -0.0684065957 -0.1162350000 -0.9910260000 0.0660060000
-0.0109270501 -0.0308596812 -0.0685085957 -0.0567900000 -0.9961940000 0.0661310000
-0.0029850501 -0.0311076812 -0.0685545957 0.0049710000 -0.9978440000 0.0654430000
0.0050509499 -0.0308386812 -0.0684305957 0.0614380000 -0.9959850000 0.0651060000
0.0131159499 -0.0301726812 -0.0683625957 0.1192280000 -0.9908750000 0.0628660000
0.0210759499 -0.0289926812 -0.0684895957 0.1709220000 -0.9835840000 0.0578590000
0.0290739499 -0.0273916812 -0.0683365957 0.2430120000 -0.9687050000 0.0505630000
0.0342659499 -0.0261016812 -0.0686125957 0.4440750000 -0.8953850000 0.0329080000
-0.0468850501 -0.0181826812 -0.0676505957 -0.8135660000 -0.5782400000 0.0612320000
-0.0436210501 -0.0219596812 -0.0684285957 -0.7520340000 -0.6569610000 0.0533670000
-0.0388030501 -0.0254926812 -0.0673785957 -0.4254180000 -0.9033880000 0.0539490000
0.0383619499 -0.0223766812 -0.0685195957 0.7596140000 -0.6503720000 0.0017950000
0.0414739499 -0.0181366812 -0.0681795957 0.9194960000 -0.3922570000 -0.0257120000
-0.0480070501 -0.0131286812 -0.0685865957 -0.9577310000 -0.2847150000 0.0410890000
-0.0466150501 -0.0166596812 -0.0679115957 -0.9217470000 -0.3853300000 0.0436210000
0.0427539499 -0.0135776812 -0.0685125957 0.9637440000 -0.2644900000 -0.0352510000
-0.0494660501 -0.0055476812 -0.0685005957 -0.9920710000 -0.1195800000 0.0386820000
0.0441969499 -0.0056386812 -0.0684125957 0.9938150000 -0.1021700000 -0.0435160000
-0.0496600501 0.0023803188 -0.0684725957 -0.9979820000 0.0499270000 0.0392360000
0.0444759499 0.0023363188 -0.0683425957 0.9982150000 0.0383160000 -0.0458100000
-0.0486750501 0.0103173188 -0.0685165957 -0.9823370000 0.1823860000 0.0418300000
-0.0467730501 0.0140333188 -0.0673305957 -0.7407330000 0.6685380000 0.0661190000
0.0435629499 0.0104253188 -0.0683755957 0.9791530000 0.1994450000 -0.0384810000
-0.0474120501 0.0157123188 -0.0688935957 -0.9496530000 0.3100990000 0.0447000000
-0.0455580501 0.0196643188 -0.0682895957 -0.8868940000 0.4592340000 0.0502280000
0.0397749499 0.0204043188 -0.0683625957 0.8257560000 0.5639690000 -0.0080730000
0.0419299499 0.0164693188 -0.0684705957 0.9167500000 0.3987510000 -0.0238290000
-0.0418090501 0.0249623188 -0.0687805957 -0.6934710000 0.7185390000 0.0529150000
-0.0350150501 0.0279543188 -0.0683725957 -0.2765620000 0.9594850000 0.0538710000
-0.0272810501 0.0294473188 -0.0683525957 -0.1713690000 0.9835870000 0.0564780000
-0.0191870501 0.0299363188 -0.0683515957 -0.1042670000 0.9928420000 0.0582540000
-0.0112280501 0.0302093188 -0.0663145957 -0.0446420000 0.9970840000 0.0618870000
-0.0024000501 0.0302793188 -0.0660525957 0.0247000000 0.9975180000 0.0659400000
0.0057279499 0.0300983188 -0.0676355957 0.0844300000 0.9941030000 0.0680520000
0.0133659499 0.0295343188 -0.0685325957 0.1300540000 0.9892660000 0.0666180000
0.0210319499 0.0285163188 -0.0684205957 0.1723770000 0.9829250000 0.0643720000
0.0291359499 0.0269163188 -0.0684005957 0.2321760000 0.9709380000 0.0580880000
0.0359909499 0.0242673188 -0.0685275957 0.5382750000 0.8423180000 0.0275640000
-0.0238760501 0.0305863188 -0.0693995957 -0.1454860000 0.9876680000 0.0578520000
-0.0185650501 0.0310743188 -0.0687955957 -0.1027480000 0.9929000000 0.0599420000
-0.0106760501 0.0313003188 -0.0688285957 -0.0397840000 0.9972080000 0.0631890000
-0.0027110501 0.0312943188 -0.0687745957 0.0247970000 0.9974850000 0.0663940000
0.0045709499 0.0311733188 -0.0691195957 0.0752870000 0.9948520000 0.0678280000
0.0115799499 0.0307853188 -0.0686395957 0.1176700000 0.9907510000 0.0675670000
-0.0394320501 -0.0259726812 -0.0610395957 -0.3711970000 -0.9264190000 0.0629400000
-0.0346630501 -0.0268986812 -0.0605345957 -0.2440150000 -0.9676590000 0.0639700000
-0.0268580501 -0.0284026812 -0.0604905957 -0.1596900000 -0.9851890000 0.0624610000
-0.0188730501 -0.0295466812 -0.0603755957 -0.1153330000 -0.9910920000 0.0665970000
-0.0108960501 -0.0302876812 -0.0605535957 -0.0579130000 -0.9960660000 0.0670710000
-0.0029770501 -0.0305696812 -0.0606845957 0.0038120000 -0.9978160000 0.0659410000
0.0050129499 -0.0303066812 -0.0603465957 0.0608510000 -0.9961010000 0.0638770000
0.0131379499 -0.0296266812 -0.0604985957 0.1165970000 -0.9911960000 0.0627310000
0.0210469499 -0.0285076812 -0.0604915957 0.1664000000 -0.9843330000 0.0583100000
0.0291119499 -0.0269506812 -0.0604345957 0.2340410000 -0.9708930000 0.0509070000
0.0340179499 -0.0259246812 -0.0610775957 0.3983750000 -0.9163580000 0.0398110000
-0.0430590501 -0.0219316812 -0.0605035957 -0.7313050000 -0.6793230000 0.0609300000
-0.0384650501 -0.0253256812 -0.0593405957 -0.4206810000 -0.9052550000 0.0595000000
0.0329789499 -0.0253556812 -0.0601015957 0.3314730000 -0.9425800000 0.0408470000
0.0380949499 -0.0226036812 -0.0603475957 0.7120100000 -0.7020980000 0.0100010000
0.0415259499 -0.0182986812 -0.0604645957 0.9076400000 -0.4192880000 -0.0196870000
-0.0478040501 -0.0126476812 -0.0605905957 -0.9581670000 -0.2814860000 0.0517770000
-0.0464140501 -0.0164066812 -0.0601645957 -0.9186550000 -0.3914840000 0.0530400000
0.0429709499 -0.0136916812 -0.0604455957 0.9583530000 -0.2839370000 -0.0306560000
-0.0490880501 -0.0056766812 -0.0604735957 -0.9908950000 -0.1252310000 0.0494350000
0.0445369499 -0.0055776812 -0.0603565957 0.9938120000 -0.1041760000 -0.0385420000
-0.0492760501 0.0025173188 -0.0605245957 -0.9970880000 0.0583990000 0.0490500000
0.0447979499 0.0024513188 -0.0605675957 0.9983210000 0.0411330000 -0.0407920000
