x y z nx ny nz
0.0182951039 -0.0312394677 -0.0621134602 -0.0752570000 -0.9919950000 0.1014000000
0.0261391039 -0.0315444677 -0.0621034602 0.0222890000 -0.9989410000 0.0402400000
0.0336551039 -0.0308894677 -0.0619064602 0.3496220000 -0.9367850000 0.0140630000
-0.0181398961 -0.0219734677 -0.0644404602 -0.4484820000 -0.8858450000 0.1189220000
-0.0129428961 -0.0233494677 -0.0621374602 -0.4075150000 -0.9049220000 0.1226670000
-0.0055348961 -0.0263604677 -0.0620634602 -0.3291530000 -0.9359410000 0.1251920000
0.0020621039 -0.0285514677 -0.0618344602 -0.2336910000 -0.9643330000 0.1242990000
0.0083831039 -0.0293874677 -0.0606074602 -0.1658730000 -0.9780330000 0.1262450000
0.0374111039 -0.0284114677 -0.0618634602 0.7689970000 -0.6386270000 0.0282520000
0.0396381039 -0.0243254677 -0.0621804602 0.9023240000 -0.4303230000 0.0251560000
-0.0277788961 -0.0150574677 -0.0625354602 -0.5559640000 -0.8194910000 0.1390590000
-0.0217268961 -0.0187044677 -0.0620404602 -0.4991450000 -0.8562820000 0.1327980000
-0.0166968961 -0.0211584677 -0.0610214602 -0.4475230000 -0.8847260000 0.1303180000
0.0425971039 -0.0177174677 -0.0619324602 0.9170080000 -0.3981910000 0.0232420000
-0.0365688961 -0.0083404677 -0.0622734602 -0.6313590000 -0.7677470000 0.1093180000
-0.0315048961 -0.0120894677 -0.0618234602 -0.5822600000 -0.8008510000 0.1400390000
0.0453351039 -0.0109944677 -0.0618584602 0.9383940000 -0.3443700000 0.0287250000
0.0467541039 -0.0071964677 -0.0620214602 0.9877630000 -0.1537860000 0.0259580000
-0.0442808961 -0.0009084677 -0.0619684602 -0.7457930000 -0.6659860000 0.0159890000
-0.0404538961 -0.0047614677 -0.0617864602 -0.6848990000 -0.7254860000 0.0677020000
0.0445351039 -0.0005674677 -0.0621954602 0.8402840000 0.5421430000 0.0018170000
0.0468911039 -0.0044454677 -0.0621634602 0.9800490000 0.1972430000 0.0244810000
-0.0484458961 0.0061165323 -0.0620534602 -0.9753190000 -0.2203270000 0.0144350000
0.0360861039 0.0083905323 -0.0619044602 0.6625490000 0.7446260000 0.0809940000
0.0402811039 0.0044635323 -0.0619684602 0.7174900000 0.6956120000 0.0364930000
-0.0468448961 0.0142955323 -0.0620524602 -0.9338270000 0.3562540000 0.0324160000
0.0222741039 0.0182785323 -0.0593614602 0.5578160000 0.8210740000 0.1211550000
0.0272291039 0.0155135323 -0.0617084602 0.5909140000 0.7978040000 0.1197020000
0.0321041039 0.0118785323 -0.0626164602 0.6288500000 0.7700090000 0.1078560000
-0.0435038961 0.0220895323 -0.0619374602 -0.9080360000 0.4172620000 0.0369210000
-0.0413118961 0.0254635323 -0.0616004602 -0.8701500000 0.4912250000 0.0392040000
0.0115321039 0.0251285323 -0.0615064602 0.4109350000 0.9040660000 0.1174610000
0.0183481039 0.0216985323 -0.0621444602 0.4942230000 0.8614410000 0.1168910000
0.0234961039 0.0188585323 -0.0637814602 0.5500240000 0.8267200000 0.1183530000
-0.0417358961 0.0266915323 -0.0637674602 -0.8971580000 0.4411960000 0.0213120000
-0.0385588961 0.0303815323 -0.0619144602 -0.7301200000 0.6824680000 0.0340930000
-0.0294138961 0.0334765323 -0.0619384602 -0.0864200000 0.9962350000 0.0068120000
-0.0215338961 0.0333695323 -0.0621724602 0.0366370000 0.9975040000 0.0603580000
-0.0136538961 0.0326755323 -0.0622354602 0.1247780000 0.9876930000 0.0943010000
-0.0056158961 0.0312295323 -0.0621924602 0.2106670000 0.9712980000 0.1104480000
0.0023781039 0.0289485323 -0.0619554602 0.3026020000 0.9462760000 0.1139920000
0.0083051039 0.0272945323 -0.0630294602 0.3637940000 0.9247390000 0.1118560000
-0.0229088961 0.0343445323 -0.0657954602 -0.0134040000 0.9995410000 0.0271790000
0.0117431039 -0.0300724677 -0.0555634602 -0.1382010000 -0.9845220000 0.1077770000
0.0185501039 -0.0305284677 -0.0544704602 -0.1116150000 -0.9907060000 0.0777400000
0.0264491039 -0.0311184677 -0.0540934602 -0.0077560000 -0.9991380000 0.0407790000
0.0331571039 -0.0307474677 -0.0541494602 0.3553390000 -0.9311730000 0.0815570000
-0.0120658961 -0.0227524677 -0.0544074602 -0.4038240000 -0.9076700000 0.1142860000
-0.0056978961 -0.0251844677 -0.0540214602 -0.3378190000 -0.9347340000 0.1102250000
0.0024331039 -0.0277434677 -0.0541694602 -0.2331040000 -0.9663500000 0.1087680000
0.0098541039 -0.0290174677 -0.0536494602 -0.1574710000 -0.9824800000 0.0996770000
0.0157371039 -0.0295054677 -0.0527464602 -0.1389370000 -0.9870670000 0.0799740000
0.0369661039 -0.0276764677 -0.0534374602 0.7873060000 -0.5998770000 0.1424670000
0.0393181039 -0.0238234677 -0.0544764602 0.8919880000 -0.4358010000 0.1201460000
-0.0268428961 -0.0145314677 -0.0549604602 -0.5527720000 -0.8249580000 0.1178440000
-0.0216338961 -0.0175534677 -0.0541244602 -0.5066920000 -0.8541970000 0.1166650000
-0.0157618961 -0.0206774677 -0.0537474602 -0.4464390000 -0.8876140000 0.1132880000
0.0419301039 -0.0178614677 -0.0538854602 0.9100250000 -0.3957230000 0.1235190000
-0.0361948961 -0.0075744677 -0.0543134602 -0.5954540000 -0.7984400000 0.0890470000
-0.0305398961 -0.0115484677 -0.0539654602 -0.5766540000 -0.8099030000 0.1073620000
0.0450051039 -0.0100634677 -0.0538264602 0.9469560000 -0.2910320000 0.1362880000
0.0467141039 -0.0069174677 -0.0559174602 0.9942980000 -0.0337310000 0.1011610000
-0.0442438961 -0.0005774677 -0.0541614602 -0.7308000000 -0.6819030000 0.0306550000
-0.0400908961 -0.0043474677 -0.0539744602 -0.6388620000 -0.7673810000 0.0546000000
0.0448551039 -0.0017994677 -0.0537004602 0.9235370000 0.3736290000 0.0864920000
0.0467471039 -0.0046294677 -0.0557174602 0.9826700000 0.1588220000 0.0955740000
-0.0479648961 0.0063035323 -0.0540154602 -0.9850600000 -0.1328370000 0.1095970000
0.0355251039 0.0079235323 -0.0542114602 0.6289120000 0.7746100000 0.0667030000
0.0402431039 0.0039655323 -0.0544434602 0.6936530000 0.7193980000 0.0362160000
-0.0461688961 0.0143215323 -0.0539984602 -0.9264570000 0.3528060000 0.1311690000
0.0216141039 0.0180945323 -0.0527264602 0.5456830000 0.8324010000 0.0966370000
0.0265151039 0.0148385323 -0.0541864602 0.5886660000 0.8024850000 0.0974180000
0.0316061039 0.0110245323 -0.0544344602 0.6063530000 0.7900030000 0.0907300000
-0.0431428961 0.0215115323 -0.0541704602 -0.8999760000 0.4168820000 0.1274830000
-0.0411098961 0.0249965323 -0.0529474602 -0.8774150000 0.4555410000 0.1504180000
0.0057091039 0.0261945323 -0.0537234602 0.3524710000 0.9293340000 0.1100100000
0.0106611039 0.0245095323 -0.0540044602 0.4063610000 0.9067110000 0.1129000000
0.0180061039 0.0207815323 -0.0542924602 0.4927550000 0.8631220000 0.1105070000
0.0230591039 0.0192275323 -0.0554944602 0.4956500000 0.8616980000 0.1086680000
-0.0381638961 0.0299235323 -0.0540424602 -0.7375320000 0.6616210000 0.1352930000
-0.0295648961 0.0330855323 -0.0540464602 -0.0837200000 0.9953140000 0.0483730000
-0.0215858961 0.0328075323 -0.0542494602 0.0714860000 0.9955030000 0.0621630000
-0.0134928961 0.0318395323 -0.0540704602 0.1462230000 0.9855760000 0.0851940000
-0.0054338961 0.0302525323 -0.0540554602 0.2232900000 0.9699960000 0.0961720000
0.0020331039 0.0281675323 -0.0542844602 0.3091060000 0.9446610000 0.1098620000
0.0074501039 0.0269015323 -0.0557374602 0.3581470000 0.9259300000 0.1199350000
0.0135391039 -0.0298594677 -0.0480694602 -0.1604240000 -0.9855580000 0.0542150000
0.0191541039 -0.0302754677 -0.0462694602 -0.1479800000 -0.9888650000 0.0157660000
0.0267071039 -0.0309694677 -0.0459354602 0.0665980000 -0.9964970000 0.0505880000
0.0320571039 -0.0303404677 -0.0466134602 0.4234170000 -0.8913910000 0.1616790000
-0.0110918961 -0.0224154677 -0.0463854602 -0.4025110000 -0.9122530000 0.0760190000
-0.0056968961 -0.0244214677 -0.0461044602 -0.3444240000 -0.9360540000 0.0719390000
0.0023771039 -0.0269644677 -0.0461164602 -0.2439400000 -0.9674700000 0.0670420000
0.0102211039 -0.0285964677 -0.0460234602 -0.1740210000 -0.9834290000 0.0508410000
0.0161781039 -0.0293344677 -0.0461624602 -0.1677530000 -0.9854000000 0.0290800000
0.0358121039 -0.0263214677 -0.0456544602 0.7780550000 -0.5782210000 0.2455420000
0.0388051039 -0.0225694677 -0.0479184602 0.8740140000 -0.4385270000 0.2092680000
-0.0263018961 -0.0141684677 -0.0472104602 -0.5422070000 -0.8370070000 0.0736940000
-0.0216018961 -0.0166624677 -0.0461934602 -0.5086400000 -0.8577020000 0.0750510000
-0.0147698961 -0.0203724677 -0.0459544602 -0.4443810000 -0.8926620000 0.0753600000
0.0379641039 -0.0210164677 -0.0429904602 0.8572430000 -0.4306520000 0.2822650000
0.0405811039 -0.0175554677 -0.0461594602 0.8905570000 -0.3919860000 0.2307720000
-0.0358578961 -0.0072754677 -0.0460734602 -0.5630820000 -0.8260070000 0.0255140000
-0.0299238961 -0.0111944677 -0.0461424602 -0.5613770000 -0.8259140000 0.0521770000
-0.0254668961 -0.0136144677 -0.0455564602 -0.5407960000 -0.8387500000 0.0635470000
0.0435771039 -0.0096894677 -0.0460714602 0.9341790000 -0.2631220000 0.2409890000
0.0471141039 -0.0059724677 -0.0497164602 0.9020050000 0.4157000000 0.1165410000
-0.0441768961 -0.0004544677 -0.0462114602 -0.7718760000 -0.6336010000 0.0525110000
-0.0397378961 -0.0043504677 -0.0462124602 -0.6075850000 -0.7942300000 0.0062710000
0.0441071039 -0.0021234677 -0.0457954602 0.9602200000 0.2093830000 0.1847600000
0.0471601039 -0.0051154677 -0.0498124602 0.8289590000 0.5566080000 0.0548960000
-0.0466388961 0.0063035323 -0.0460584602 -0.9762760000 -0.0225900000 0.2153500000
0.0348421039 0.0080535323 -0.0460114602 0.6048880000 0.7961740000 0.0147530000
0.0403761039 0.0037175323 -0.0460954602 0.7180480000 0.6953860000 0.0290600000
-0.0445398961 0.0144195323 -0.0459564602 -0.9103630000 0.3376860000 0.2391820000
-0.0411228961 0.0183045323 -0.0427374602 -0.8694640000 0.4082260000 0.2781790000
0.0212601039 0.0177245323 -0.0457444602 0.5347550000 0.8426120000 0.0635740000
0.0263131039 0.0143425323 -0.0462144602 0.5734740000 0.8178490000 0.0474430000
0.0310581039 0.0109185323 -0.0471384602 0.5906060000 0.8059910000 0.0395250000
-0.0425058961 0.0201675323 -0.0470664602 -0.8856610000 0.4082420000 0.2212280000
-0.0401908961 0.0234235323 -0.0453104602 -0.8547770000 0.4516200000 0.2557250000
0.0051931039 0.0256765323 -0.0456254602 0.3589820000 0.9306740000 0.0705520000
0.0104871039 0.0238305323 -0.0461194602 0.4094640000 0.9092440000 0.0749260000
0.0174351039 0.0203825323 -0.0465094602 0.4811650000 0.8734630000 0.0744420000
-0.0367698961 0.0293925323 -0.0461104602 -0.7382080000 0.6274230000 0.2477670000
-0.0300208961 0.0327155323 -0.0457154602 -0.2122860000 0.9715860000 0.1046630000
-0.0214168961 0.0324205323 -0.0462334602 0.0930210000 0.9952730000 0.0279160000
-0.0134068961 0.0312505323 -0.0460724602 0.1639990000 0.9853510000 0.0467760000
-0.0054978961 0.0296175323 -0.0460624602 0.2389250000 0.9689910000 0.0630130000
0.0017111039 0.0275765323 -0.0459934602 0.3150370000 0.9465300000 0.0695230000
0.0072431039 0.0264635323 -0.0468104602 0.3650960000 0.9274940000 0.0803760000
0.0138211039 -0.0297784677 -0.0408544602 -0.1888560000 -0.9819560000 0.0098190000
0.0192551039 -0.0303514677 -0.0381444602 -0.1541880000 -0.9879950000 -0.0095750000
0.0261441039 -0.0306684677 -0.0382384602 0.2087400000 -0.9723080000 0.1050940000
0.0310591039 -0.0299494677 -0.0411494602 0.5028610000 -0.8325560000 0.2323400000
