x y z normal_x normal_y normal_z
-0.0063921771 -0.0631694680 0.0256995407 -0.7356739836 -0.3085276550 0.5751359938
0.0445754878 0.0085304494 0.0381020338 0.9926324965 0.1023602281 0.0493530213
-0.0238363043 -0.0337662609 -0.0133077214 -0.5361554033 -0.8438690034 -0.0000000000
0.0357651580 0.0308934969 -0.0159386571 0.7974143621 0.6029196426 -0.0000000000
0.0440212020 0.0122765457 0.0139532566 0.9821167158 0.1863938077 -0.0000000000
-0.0297769128 0.0291811123 0.0135709392 0.7640281646 -0.6446735555 0.0001754915
-0.0166323718 0.0404375586 0.0352417132 0.4098795315 -0.8927061114 0.1851663973
0.0397189989 -0.0167645095 0.0358004630 0.8858709301 -0.4633579713 -0.0000000000
-0.0250710348 -0.0254546450 -0.0153550959 0.6485289552 0.7567187531 0.0776790135
0.0015832494 -0.0351503992 0.0068081513 -0.0372605129 0.9990044945 0.0023966628
0.0040174513 0.0428890081 0.0101939993 -0.0993866651 -0.9949023770 0.0009973979
0.0239724634 -0.0338384528 -0.0073773549 0.5335227255 -0.8454804852 -0.0000000000
-0.0412209048 0.0208708972 0.0052075035 -0.9251621609 0.3786760108 -0.0000000000
0.0445766813 -0.0007027547 -0.0078131762 0.9945385422 -0.1040090608 -0.0000000000
0.0364722928 0.0299431218 0.0210146244 0.8132072609 0.5816739279 -0.0000000000
-0.0379540859 0.0056543582 -0.0195795278 0.9547165176 -0.0428873313 0.2760757276
-0.0353862273 -0.0124817196 0.0163266218 0.9073058299 0.4196939853 0.0011371444
-0.0003762998 0.0486269642 0.0354685216 -0.0112744111 0.9996987766 -0.0000000000
-0.0390466782 0.0045328783 0.0243419030 0.9992927737 -0.0149392981 0.0226075132
0.0385442571 0.0267626139 0.0143883915 0.8595543192 0.5105153934 -0.0000000000
0.0139935498 -0.0326048121 -0.0009982668 -0.3545990326 0.9348709983 0.0093059204
-0.0009252584 0.0430595595 0.0139470377 0.0269220124 -0.9992807127 0.0000839536
0.0392002680 0.0256147707 0.0075884420 0.8742506260 0.4847858280 -0.0000000000
-0.0198315105 -0.0360319252 -0.0103858015 -0.4466594425 -0.8945318930 -0.0000000000
-0.0207263534 0.0434625347 0.0261077097 -0.4666759403 0.8841503437 -0.0000000000
0.0368428950 -0.0078942301 -0.0168239338 -0.9433025093 0.3041760564 0.1226532695
0.0210746761 0.0369575846 -0.0002498801 -0.5356171140 -0.8441597745 0.0082854951
0.0201062104 0.0083901640 -0.0274331814 -0.0152186497 -0.0039605427 -0.9999174138
0.0034368199 -0.0587907322 -0.0142225315 0.2200607934 -0.2526420312 -0.9395415443
-0.0186316161 -0.0015902236 -0.0274251055 0.0127250132 0.0047169664 -0.9999353635
0.0015463210 0.0428893686 -0.0090493247 -0.0364846962 -0.9986067883 0.0273644248
0.0166911425 0.0393960188 0.0108947284 -0.4232139058 -0.9056611159 0.0008268489
0.0359479231 0.0208905285 0.0316759845 -0.8975755423 -0.4243972708 0.1152608628
-0.0050599411 -0.0405343415 0.0162084482 -0.1114842212 -0.9929966619 -0.0266442232
-0.0200519275 0.0374703718 0.0095005364 0.5155445972 -0.8564850323 0.0011661783
0.0438595327 0.0131497835 -0.0194306572 0.9784734876 0.2059002937 -0.0000000000
-0.0391512996 -0.0173425803 -0.0022252801 -0.8788418615 -0.4763195835 -0.0000000000
-0.0312270481 -0.0278901186 0.0075233318 -0.7015468602 -0.7124462233 -0.0000000000
0.0445524832 -0.0008950371 0.0121572967 0.9940004928 -0.1083196239 -0.0000000000
0.0240120843 0.0157448608 -0.0275975188 -0.0403836164 -0.0206869487 -0.9989178905
-0.0433376109 -0.0063923144 0.0203247073 -0.9724820087 -0.2313390095 -0.0000000000
0.0238501149 -0.0271677018 0.0099895716 -0.6061478892 0.7949303810 0.0010471531
0.0147310487 -0.0382866780 -0.0020785216 0.3347842229 -0.9420854218 0.0020819440
-0.0273809401 -0.0239579833 0.0243826439 0.7016527025 0.7118686951 0.0228895965
-0.0355375055 0.0118028012 -0.0224468621 0.6229688751 -0.1364368846 0.7525195969
-0.0213425925 0.0416996628 0.0400103812 -0.0758135730 0.1313740989 0.9761968536
-0.0190603773 0.0379867956 -0.0025635473 0.4908826453 -0.8708644937 0.0114401803
-0.0150731152 0.0139462058 -0.0233144812 -0.0072623241 0.0046307210 0.9999230994
0.0334445648 0.0337298770 -0.0275096507 0.7454466798 0.6663610324 -0.0048042857
-0.0131371038 -0.0328628045 0.0136468688 0.3388317100 0.9405106506 0.0001570111
0.0048861516 0.0437911937 -0.0316472289 -0.0519951690 -0.4573691092 -0.8755523797
-0.0238315591 -0.0077025026 -0.0236087048 -0.0447299120 -0.0216230219 0.9987355865
0.0443514111 -0.0024188528 0.0274267397 0.9895322126 -0.1424888415 -0.0000000000
0.0005641127 -0.0299622796 -0.0282795565 -0.0020660787 0.1916913614 -0.9804522547
0.0264291927 0.0323314807 -0.0156817313 -0.6767691284 -0.7304069637 0.0853033925
0.0184289831 0.0447171097 -0.0007416221 0.4094834619 0.9121787389 -0.0000000000
-0.0026055538 -0.0349264534 -0.0089256961 0.0701480821 0.9967954403 0.0269610583
0.0236268248 -0.0340503401 0.0167930974 0.5257956695 -0.8502102741 -0.0000000000
0.0253831696 -0.0329060548 0.0240027941 0.5650961378 -0.8246089227 -0.0000000000
-0.0358022831 -0.0115543923 0.0101886933 0.9179415943 0.3960269259 0.0009986893
0.0034274527 -0.0167186392 -0.0274401562 -0.0046114055 0.0158369785 -0.9999019117
0.0069139067 0.0481162294 -0.0025219714 0.1518331993 0.9882983323 -0.0000000000
0.0414711128 -0.0129862726 0.0021762658 0.9250693545 -0.3788990231 -0.0000000000
0.0195285097 -0.0115490187 -0.0235104937 0.0397590186 -0.0318112006 0.9986947616
0.0391528678 0.0257020956 -0.0068591895 0.8731887966 0.4867438430 -0.0000000000
0.0194541673 0.0442278175 0.0186725426 0.4324918565 0.9012570205 -0.0000000000
-0.0127066884 -0.0326901188 -0.0132953287 0.3298684666 0.9417312387 0.0563036243
0.0029881448 -0.0666635479 0.0003911007 0.1625255066 0.9260621914 0.3334006479
0.0061446349 0.0425495450 -0.0039202871 -0.1539079622 -0.9879377744 0.0132900950
0.0280433038 0.0331349044 0.0364254633 -0.6739493394 -0.7046410927 0.2201765783
0.0148706472 -0.0057924940 -0.0274005924 -0.0095876942 0.0033603789 -0.9999898464
0.0321027905 0.0351555162 0.0022123342 0.7154537312 0.6983589335 -0.0000000000
